"","ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","dif_vector"
"128","140775",-2.92130619286911,25.5673399470149,-8.10037157730706,3.0027284199269e-13,3.64351685593191e-12,19.5090038176505,-0.0556221399999988
"6275","27352",-2.2230507305641,17.4028150158209,-8.09778244672105,3.04591484997474e-13,3.69380377856696e-12,19.4949361188406,-0.0143915900000002
"17832","57695",-2.26756798620244,14.9124547870149,-8.09539539305506,3.08627682699155e-13,3.74040990734402e-12,19.4819677223801,2.61925567
"1259","10681",-3.30460110824022,23.4981956536567,-8.09530137715659,3.08787733783852e-13,3.74040990734402e-12,19.4814569787747,-4.27277144
"19390","100287572",-0.89712215646154,4.5017264708209,-8.09485243797933,3.09553137410521e-13,3.74753872524531e-12,19.4790181336247,0.511053709999999
"8800","22977",3.54817431585965,16.2556453168657,8.09425820652811,3.10569149920488e-13,3.75769161063133e-12,19.4757900639067,0.204260340000001
"14478","55039",-0.962540913632932,6.33176125097015,-8.09145175816762,3.15412521007278e-13,3.81411510848185e-12,19.4605455525681,-0.10712585
"6594","9684",-1.65121621895547,10.5707117264925,-8.09066967390475,3.16775554651843e-13,3.82841237926636e-12,19.4562976215415,0.5382002
"12651","26152",-1.28790419854792,12.6778914222388,-8.08899847311358,3.19707792881227e-13,3.8616472633875e-12,19.4472208735667,-0.0887109000000006
"7104","1020",-0.853767581684217,6.31003802701492,-8.08631371588329,3.24474911042187e-13,3.91699456714516e-12,19.432640552024,-1.05382064
"14310","56474",-1.91014209865317,12.2045006420149,-8.08571484338599,3.2554787342236e-13,3.92770913799893e-12,19.4293884317142,2.87720321
"1614","38",2.00388927470715,17.9596065257463,8.08294943207268,3.3054836015485e-13,3.98576981117852e-12,19.414372186102,0.16270972
"14083","51547",-0.775052608437243,6.65019063014925,-8.08280499304266,3.30811623970771e-13,3.98667523631669e-12,19.4135879267533,0.14838118
"2757","10992",-1.00320881534683,13.8547724474627,-8.08269993308175,3.31003243752673e-13,3.98671672663112e-12,19.413017486579,0.0509664299999999
"17471","128308",-1.13748257680162,12.0133259633582,-8.0786029010325,3.38562429087395e-13,4.07544524013952e-12,19.3907739448198,1.41523245
"4868","5476",-0.849495605341431,9.53025777604478,-8.07705296264334,3.41466599790887e-13,4.10807006426447e-12,19.3823600416253,1.64111167
"12073","23150",1.27604023183266,12.6091526461194,8.07668437674161,3.4216086377917e-13,4.11408629967394e-12,19.3803592388452,0.179714639999997
"3226","646762",-1.17135183153306,9.12939741022388,-8.07585086031626,3.43736037920004e-13,4.13068162187929e-12,19.3758347580704,-4.70039037
"4758","6193",-0.866454039025642,11.619116346194,-8.07354058658458,3.48139712728062e-13,4.1799428123696e-12,19.363294995893,0.29937773
"19796","64396",-1.01096786304993,4.67875980358209,-8.07349356606512,3.48229918995202e-13,4.1799428123696e-12,19.3630397893919,-0.1164907
"18053","1840",1.06910331781646,6.2684372169403,8.07037979731638,3.54255452422364e-13,4.2498618431598e-12,19.3461407604864,1.54692092
"14666","10313",-1.39800002418086,16.669626975,-8.069402435088,3.56168031533358e-13,4.2703881811351e-12,19.3408368829051,0.81022228
"13574","56882",-2.6790257457085,24.7829107642537,-8.06893656256333,3.5708329203028e-13,4.27894039872936e-12,19.338308797057,2.88675096
"16067","57406",3.44876285211065,22.7565195218657,8.06850558470944,3.57932077113489e-13,4.28668682064804e-12,19.3359701135368,0.616418339999996
"17836","285440",3.1581427471363,19.2806928544776,8.06775485740677,3.59415375987691e-13,4.30201929699165e-12,19.3318964244385,1.88916104
"7697","1573",1.62881012617814,7.93235762156716,8.06741583822243,3.60087214215514e-13,4.30762717129863e-12,19.3300568390377,-0.0924504399999986
"14364","51163",-1.64711715949798,11.1239050614925,-8.06688985824639,3.61132023485115e-13,4.31650799475968e-12,19.3272028193894,-2.08293977
"9379","6554",3.16569048813496,9.0522046061194,8.06683705653034,3.61237075177424e-13,4.31650799475968e-12,19.3269163155299,2.08666098
"1125","155435",-3.49704281811607,32.7259405104478,-8.0640894056946,3.6674573920825e-13,4.37986202416346e-12,19.3120083532048,0.407003770000001
"2078","440944",-3.30045430163023,20.1899308862687,-8.0634547820084,3.68029882637889e-13,4.39272174285426e-12,19.3085653139831,0.477182869999999
"7445","11169",-2.20817280795141,9.90777309358209,-8.06186495260935,3.71266491614847e-13,4.42885804693252e-12,19.2999403799943,-0.16382625
"5759","8985",-0.886084379616735,8.76463301716418,-8.05972926968875,3.7565888231537e-13,4.47854379398074e-12,19.2883550667344,-0.0752640700000029
"5273","1315",-1.51652013632928,23.5655731832836,-8.05963479203885,3.75854378632009e-13,4.47854379398074e-12,19.2878425836036,0.112668900000001
"5571","2664",-0.970588367554653,8.31560615649254,-8.05715256261133,3.81027036437268e-13,4.53762720290048e-12,19.2743787512789,0.029799989999999
"13720","79956",-1.88027975920648,12.8954616814925,-8.05560495583335,3.84287762050183e-13,4.57388793640179e-12,19.265985112406,2.49907971
"12343","157562",-0.926012855578948,5.11779863134328,-8.05511879802446,3.85317777802933e-13,4.58357239782871e-12,19.2633484885438,1.95382971
"1090","8671",4.35365651937651,23.6590787352985,8.05342040299894,3.88937704105617e-13,4.62403714881122e-12,19.2541378555937,0.687772069999999
"15430","388152",-0.965365574197034,5.41162378626866,-8.05240469747743,3.91118671760958e-13,4.64735848565769e-12,19.2486298605765,0.556258059999999
"1834","80174",-2.19316119354927,17.9495063598507,-8.05189106724936,3.92226179248883e-13,4.65790573630428e-12,19.2458446234008,1.00922981
"3118","646450",-0.721090021495277,3.38411393044776,-8.05116593211824,3.93795043515945e-13,4.67391697026824e-12,19.2419125726371,0.139509109999999
"562","84900",-2.28750830081512,11.7538928585075,-8.04715953505127,4.0257604077942e-13,4.77366463935394e-12,19.2201900411622,-0.01661483
"6999","6351",1.45838179708502,6.72466078731343,8.04712624957832,4.0264980225269e-13,4.77366463935394e-12,19.220009584126,0.612867569999999
"10901","25878",1.52142889128205,5.70442851104478,8.04634213627883,4.04391303930165e-13,4.79142947176265e-12,19.2157585915789,0.63287004
"13597","55156",-1.50751140663428,16.5770875208955,-8.04624814711841,4.04600553430727e-13,4.79142947176265e-12,19.2152490481957,1.05879683
"1953","80119",-1.46460315406477,7.03235133544776,-8.04508605912339,4.07196625536521e-13,4.81947916682499e-12,19.2089491898872,-0.14646376
"17596","286257",-0.683678251190284,6.60025612686567,-8.04446202370011,4.08597520778875e-13,4.83335961765564e-12,19.2055663264284,1.06557486
"12005","9675",-0.886402091101217,7.01553266679104,-8.04319574460683,4.11454908880857e-13,4.86444402876665e-12,19.1987021703749,-0.19209551
"11993","8550",-0.901288446161944,5.80403978828358,-8.04212058633392,4.13896594711227e-13,4.89058184916456e-12,19.1928743197794,1.42392701
"3313","1211",-3.33259563363833,43.878314073806,-8.04136045442233,4.15631530013513e-13,4.90834425577831e-12,19.1887542179082,-0.16013689
"4449","11320",-2.88400582336303,18.4972238559701,-8.04097463384248,4.16514892401991e-13,4.91603593895743e-12,19.1866630266832,-0.21979846
"16400","54460",-0.874533745870442,9.34527734067164,-8.04055546582044,4.17476718590158e-13,4.92464463254514e-12,19.1843911276198,0.78220653
"17605","84885",-0.724947878574898,6.54490910940298,-8.04018711929216,4.18323749374012e-13,4.93189034737775e-12,19.1823947156655,0.33564638
"11589","91369",-1.47291781193253,15.6909393145522,-8.03853247764179,4.22149772877857e-13,4.97422974871539e-12,19.1734270635508,-1.53036305
"10953","23468",-4.95817028034007,32.7550216180597,-8.03782413520704,4.23798271500257e-13,4.99087836576122e-12,19.1695882580034,0.22634335
"13851","55759",-0.767735196367073,7.75926258597015,-8.03684891018741,4.26078336739765e-13,5.01465055957036e-12,19.1643032938655,1.04879084
"4354","10016",-3.91344707865319,38.5354024226119,-8.03675852587171,4.26290269885123e-13,5.01465055957036e-12,19.163813492062,0.67501086
"20030","401262",-1.13598820334683,4.78821861820895,-8.03542300645719,4.29434020779041e-13,5.0488286149971e-12,19.1565763973947,1.20018412
"6336","10059",-1.76719670208907,16.0329584989552,-8.03473634806281,4.31059330819534e-13,5.06512644633535e-12,19.1528556004177,1.20018412
"8984","11016",-2.17160353711203,25.5682876420896,-8.03018322678556,4.41992078976158e-13,5.19071185431756e-12,19.1281863656831,1.39035974
"7717","1230",2.24527423523616,11.8162431129104,8.02980606821411,4.42909944805354e-13,5.19860946850207e-12,19.126143101595,-1.44050829
"11979","23076",-0.993371014755738,13.4353482688806,-8.02811736968355,4.47042876371666e-13,5.24421394175532e-12,19.1169949494744,0.10879823
"340","22858",-1.1379504082726,6.9902719508209,-8.02791537335119,4.47539800067472e-13,5.24713791047563e-12,19.1159007233074,2.2713923
"6910","1052",2.63126997416464,15.4493202761194,8.02644367354645,4.51176863501714e-13,5.28685455207262e-12,19.1079287245711,-2.52617699
"1773","7466",-2.05516296818624,12.4821879352985,-8.0253506116532,4.5389716124666e-13,5.31579063469969e-12,19.1020080827005,0.639904530000001
"10670","3704",-0.648513714966268,8.01165499470149,-8.02437146729862,4.56347774584601e-13,5.34153809522064e-12,19.0967047191294,0.20348871
"11054","8315",-2.81683716216734,21.9813783052985,-8.02341010487312,4.5876666100812e-13,5.36399957352306e-12,19.0914978857319,0.39227464
"1701","166647",1.79453124903913,10.5522857370896,8.02340754629467,4.58773115605768e-13,5.36399957352306e-12,19.0914840285071,0.280048649999999
"17659","284252",-2.11799921275572,17.3536823047761,-8.01935532786042,4.69109727173513e-13,5.48183049084283e-12,19.069539187822,-0.61162556
"7897","6728",-1.00606727947369,12.7276906033582,-8.01793156093444,4.72796162024249e-13,5.52186300366358e-12,19.0618296702485,-3.49854174
"10509","5693",-0.683868890615393,8.81535304783582,-8.01731172933398,4.74410008897717e-13,5.53765864931517e-12,19.0584735086697,-0.7449078
"10810","8890",-1.37321173247775,15.2386778673881,-8.01641492749801,4.76754683535727e-13,5.56196295450876e-12,19.0536178135062,0.41829314
"17617","147015",-1.09231075184885,7.0569164638806,-8.01511736039178,4.80167529515067e-13,5.59825918599849e-12,19.0465925249475,-1.03936221
"16302","6290",0.577058079668017,3.82148048455224,8.0150314388147,4.80394373649828e-13,5.59825918599849e-12,19.0461273422033,2.5429585
"19999","55609",-0.756675695873146,3.58923033455224,-8.01258228597086,4.86905380977222e-13,5.6710156137347e-12,19.0328682606431,-0.477133340000002
"7042","8936",-1.34822735287719,6.33996867813433,-8.01243120532164,4.87309881190864e-13,5.67260832028002e-12,19.0320503949896,-0.604614189999999
"1204","26086",-1.44050740984345,11.9826331152985,-8.01231494078156,4.87621392581912e-13,5.67311742078e-12,19.0314210078082,-0.958199830000002
"14414","54465",-0.602617976504724,5.42656824962687,-8.01102195055819,4.91099094962827e-13,5.71044205591793e-12,19.0244217400059,-0.0217834900000002
"5483","740",-0.55954742624831,8.39387443828358,-8.01050390198546,4.92499367196202e-13,5.72358288174369e-12,19.0216175281349,0.13244248
"20147","100506501",-1.37037395533603,3.88575339507463,-8.0056528988021,5.05805329922018e-13,5.87499546037713e-12,18.9953619628896,0.390231979999999
"12334","4542",0.856812493624833,6.27960064701493,8.00472958826578,5.08378034901113e-13,5.90164221776163e-12,18.9903652636521,0.35693343
"13245","126017",-1.35615625262888,4.27192115559702,-8.00438333472188,5.09346178302469e-13,5.90964300849733e-12,18.9884914876419,0.969168040000001
"7372","65057",-0.729132615128203,6.27161706126866,-7.99718756552324,5.29885310378876e-13,6.14458138242303e-12,18.9495574473145,0.378418349999997
"4357","5054",6.91639275063968,21.2347068567164,7.99614763729645,5.32920828264592e-13,6.17640080285211e-12,18.9439317317945,-0.12558034
"17901","254887",-1.17926651497436,5.24667052716418,-7.99578112837563,5.33994764792949e-13,6.18546368884823e-12,18.941949083689,0.13083033
"11283","23509",-0.917844009128205,9.96309177985075,-7.99523708604037,5.35592868134247e-13,6.20058497502304e-12,18.9390061182268,0.4960071
"8848","18",4.89028640159783,25.688733890597,7.99478294035331,5.36930538331892e-13,6.21267634358245e-12,18.9365494969354,0.0670011600000002
"12002","26009",-1.29642625561673,13.3971842037313,-7.99395848593553,5.39367419990186e-13,6.23746624449349e-12,18.9320898799944,-0.13736424
"17","5594",-3.81027588411877,39.9480178529851,-7.99382906378658,5.39750955225174e-13,6.23849631063859e-12,18.93138982771,0.24023913
"13771","51193",-1.9355380114359,17.760072026791,-7.99180122743202,5.4579580462792e-13,6.3049236187825e-12,18.9204216537609,2.24077612
"4905","6129",-3.0254623388826,43.7874349513433,-7.99153166100143,5.46604408349832e-13,6.31082343068095e-12,18.918963694292,0.2454635
"13807","64222",-2.0451488085695,12.1757812470896,-7.99080809210005,5.48780742722132e-13,6.33249935474461e-12,18.9150503314641,0.145321549999999
"17008","83879",-3.90922863709582,9.18120967925373,-7.98900949080779,5.54227868650393e-13,6.3918735031177e-12,18.9053232805213,0.2113678
"12363","1849",-1.14167804043995,9.56100307947761,-7.98874891348874,5.55021474094581e-13,6.39754349845908e-12,18.9039141106386,-1.35288109
"1601","339500",-3.45359025669906,16.364517206194,-7.98810153911325,5.56997980912438e-13,6.41683481436156e-12,18.9004132596676,0.256267859999999
"6701","7515",-0.495335582091771,5.95501601798507,-7.9869676774634,5.60476636577329e-13,6.45340109919962e-12,18.8942818368779,0.92030823
"16292","11285",-1.30953715757895,12.2851148487313,-7.98567345364545,5.64473639708267e-13,6.49589273810937e-12,18.8872836182083,-0.292204859999998
"9020","8535",-2.30742911525776,13.831720096791,-7.98384114128622,5.70180869756634e-13,6.55800863553965e-12,18.8773764873786,0.5643668
"13884","55870",-2.44797546903644,19.3918535420896,-7.98325598167461,5.72015545029508e-13,6.57554060607442e-12,18.8742127550873,0.38742701
"20993","114770",2.57041645761134,8.05767377559702,7.98157798827403,5.77309183645436e-13,6.63279412403049e-12,18.8651409421706,0.32734274
"4972","2058",-3.1593648763131,22.6375008191045,-7.98007437670912,5.82093983594602e-13,6.68414262137411e-12,18.8570124650884,0.23729236
"5234","3491",3.35086182768421,13.7554151527612,7.97784327490676,5.89266431871456e-13,6.76283782536764e-12,18.8449521873546,-4.73638026
"17172","389541",-0.835586286974361,7.6864772941791,-7.97770394616433,5.89717238539692e-13,6.7643472743378e-12,18.8441990814943,0.12371918
"5394","25813",-2.04814731423214,23.9798781405224,-7.97741560692285,5.90651265290853e-13,6.77006634731073e-12,18.8426405521624,0.37772524
"7911","36",3.13472184940622,16.0535637220149,7.97735279271803,5.90854936098251e-13,6.77006634731073e-12,18.8423010318643,-2.83747028
"13132","57198",-2.11369774015384,10.3923065084328,-7.97656492508754,5.93415471634416e-13,6.79572982813338e-12,18.8380425675212,0.06494139
"12526","8336",-0.810751316720649,3.73019381664179,-7.97486048463519,5.98992575476157e-13,6.85589233065255e-12,18.8288304855954,0.0125454500000002
"11040","22827",-0.983813077916325,8.82276598373134,-7.97393362542423,6.02047158573652e-13,6.88713342415842e-12,18.8238213292137,-3.15519828
"14236","51373",-0.89721751552497,7.48680759253731,-7.97375749150728,6.02629376159777e-13,6.89007337470105e-12,18.8228694468701,0.0733166199999999
"19963","10350",2.31311277287989,11.977386768806,7.97153506870879,6.10023870237007e-13,6.97085529387338e-12,18.8108594187015,-0.2213392
"3276","25909",-2.00756258577059,17.0276568837313,-7.97010148320644,6.14841435662643e-13,7.02211895199394e-12,18.8031129108894,-0.0449149899999997
"3450","25902",-2.71508797002699,17.5699597806716,-7.96760459915069,6.23322543651507e-13,7.1151462337289e-12,18.7896219432804,1.39160287000001
"97","2117",-1.47569795707153,15.4117179842537,-7.96672924775125,6.26323234433963e-13,7.14554875859878e-12,18.784892665352,0.13378569
"6011","27336",-1.47827375466937,12.6080454881343,-7.96230562894752,6.41708028318855e-13,7.31712932613738e-12,18.7609958920155,0.13378569
"5391","3398",3.82137084185157,26.7800783749254,7.96211105727494,6.423932685632e-13,7.3210025754599e-12,18.759944906242,0.38136193
"12819","9442",-2.03575681598109,16.1030118405224,-7.96180811774973,6.43461603288844e-13,7.32923522971905e-12,18.7583085856901,-1.35217988
"2970","57560",-2.77269671583807,19.3354715547761,-7.96150348044495,6.44537703509534e-13,7.33754744038313e-12,18.7566631167449,0.0262871600000008
"18858","134548",-2.08053476297166,5.88877253559702,-7.96126999050985,6.4536369182705e-13,7.34300492752303e-12,18.7554019584566,0.29656806
"9","1571",14.5051711024265,33.2984235254478,7.96107173858384,6.46065847659286e-13,7.3470483352172e-12,18.7543311428328,-0.0171149099999965
"14553","55128",-1.02026865063968,6.3248374119403,-7.95426604538899,6.70635086542355e-13,7.62235780229954e-12,18.7175773419268,-0.349788950000001
"8707","80207",-1.65740390024292,14.6364462823881,-7.95281950249155,6.75975557824691e-13,7.6789373555356e-12,18.7097667903751,0.49901043
"4157","645566",-1.5438654459919,5.60009092059702,-7.95235936567056,6.77683162361539e-13,7.69420979517233e-12,18.7072824049043,0.203591550000002
